,ID,Pseudodiptomus.Adult,Psedodiptomus.copepidite,Acanthocyclops.adult,Acanthocyclops.copepididte,Cyclopoid.sp.,Cyclopoid.nauplii,Calanoid.naulpii,Harpaticoid,Daphnia.pulex,Daphnia.laevis,Daphnia.magna,Daphnia.mendotea,Ceriodaphnia.sp.,Simocephalus.sp.,Bosmina.sp.,Sididae,Chydorus.sphaericus,Eurycercus,Alona,Chydoridae,Diaphanosoma,Scapholeberis,Cladocera.embryo,Eucypris,Ilyocypris,Cypridopsis,Gammarus,Rotifer,Polychaete,Acari,Chironomid.larvae,Oliogochaete,Gastropod,Tardigrade,Nematode,Hyalella,Hydra,Terrestrial.insect,Collembola,Baetidae,Diptera,Hydroptilidae,Coleoptera,Ephemerellidae,Odonata,Bivalve,Trichoptera,Corixidae,Fish.larvae,Ilyocryptus,Streblocerus,Moina,DATE,LOCATION,TIME,TEMP..C.,EC...s.cm.,SPC...s.cm.,TDS..mg.L.,SALINITY..PSU.,DO....sat.,DO..mg.L.,pH,TURBIDITY..NTU.,CHL...g.L.,BGA...g.L.,Start.Rotation,End.Rotation,ZOOP.SCORE..1.10.,Notes,VolumeSampled
872,SMSAC_4/11/2022_8:30,0,0,4.387021641,47.37983372,0,0,0,0,0,0,0,0,0,2.632212984,4.387021641,0,14.03846925,1.754808656,6.141830297,0,0,0,0,0,0,0,0.877404328,7.019234625,0,7.896638953,12.28366059,2.632212984,0,3.509617312,0,0,2.632212984,0.877404328,0.877404328,2.632212984,0,1.754808656,0,0,0,0,0,0,0,2.632212984,0,0,4/11/2022,SMSAC,8:30,16.019,138.7,167.4,108.845,0.08,97.7,9.63,8.14,9.65,3.65,-0.3,907044,907644,1,,1.139725401
873,SMSAC_4/18/2022_8:30,0,6.814790898,0.851848862,48.55538515,0,0,0.851848862,0,0.851848862,0,0,0,0,0,6.814790898,0,11.92588407,3.407395449,5.962942036,0,0,0,0,0.851848862,0,0,0.851848862,13.6295818,0,4.259244311,24.703617,6.814790898,0,4.259244311,1.703697724,0,0.851848862,8.518488622,3.407395449,0,0,0,0,0,1.703697724,0,3.407395449,0,0,7.66663976,0,0,4/18/2022,SMSAC,8:30,14.975,137.8,170.4,110.768,0.08,99.8,10.05,7.93,7.25,1.64,-0.35,918870,919488,1,,1.173917163
874,SMSAC_4/25/2022_8:40,0,0.883292948,0.883292948,55.64745571,0,0,0,0,0,0,0,0,0.883292948,0.883292948,16.78256601,0,16.78256601,4.416464739,26.49878843,0,0.883292948,0,0,0,0,0,0.883292948,17.66585896,0,12.36610127,19.43244485,7.066343582,0,7.066343582,0,0,3.533171791,6.183050634,1.766585896,0.883292948,0,4.416464739,0,0,2.649878843,0,0,0,0,6.183050634,0,0,4/25/2022,SMSAC,8:40,16.157,126.8,152.8,99.201,0.07,100.5,9.88,7.88,7.62,2.05,-0.4,929144,929740,1,,1.132127232
875,SMSAC_4/4/2022_8:40,0,5.441267151,6.801583939,148.2745299,0,0,4.080950363,1.360316788,2.720633575,0,0,0,5.441267151,0,13.60316788,0,69.37615618,1.360316788,9.522217517,0,1.360316788,1.360316788,0,2.720633575,0,1.360316788,0,14.96348466,0,10.8825343,17.68411824,4.080950363,0,10.8825343,0,0,2.720633575,8.161900727,0,0,0,0,0,1.360316788,0,0,0,0,1.360316788,12.24285109,0,0,4/4/2022,SMSAC,8:40,17.246,149.9,175.9,114.33,0.08,100.6,9.67,8.04,8.09,4.42,-0.31,898277,898922,1,,1.225204806
876,SMSSL_1/10/2022_11:50,0,0,179.1975557,3006.536767,0,0,477.8601484,139.3758766,119.4650371,0,0,0,19.91083952,0,119.4650371,0,0,0,39.82167904,0,0,0,0,19.91083952,0,19.91083952,0,1035.363655,238.9300742,19.91083952,39.82167904,19.91083952,0,0,19.91083952,0,19.91083952,0,0,0,0,0,0,0,0,0,0,0,0,39.82167904,19.91083952,0,1/10/2022,SMSSL,11:50,11.002,532,726,471.713,0.36,85.5,9.39,7.92,70.6,2.78,0.26,91685,92346,2,,1.255597484
877,SMSSL_1/24/2022_13:00,0,0,36.25637719,1386.806428,0,0,36.25637719,18.1281886,444.1406206,0,0,0,154.0896031,0,81.57684869,0,27.1922829,0,0,0,0,0,0,9.064094298,0,0,0,280.9869232,0,0,9.064094298,0,0,0,0,0,27.1922829,0,0,0,0,0,0,0,0,0,0,0,0,9.064094298,0,0,1/24/2022,SMSSL,13:00,10.83,517,910,461.361,0.35,79.9,8.82,7.73,43.86,2.24,7.73,110960,111444,2,,0.91937849
878,SMSSL_1/3/2022_12:10,0,0,62.08049491,2027.962834,0,0,82.77399322,20.6934983,269.015478,0,0,0,41.38699661,0,41.38699661,0,20.6934983,0,20.6934983,0,0,0,0,0,0,0,0,1365.770888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6934983,0,1/3/2022,SMSSL,12:10,8.213,440.7,649,421.63,0.32,87.6,10.29,7.89,61.62,2.7,0.29,70484,71120,2,,1.208108925
879,SMSSL_1/31/2022_11:35,0,5.50441862,0,2047.643727,0,0,82.56627931,38.53093034,176.1413959,0,0,0,33.02651172,0,27.5220931,0,27.5220931,0,11.00883724,0,0,0,0,5.50441862,0,0,0,132.1060469,0,0,0,5.50441862,0,0,0,0,16.51325586,11.00883724,11.00883724,0,0,0,0,5.50441862,0,0,0,0,0,16.51325586,5.50441862,0,1/31/2022,SMSSL,11:35,11.069,514,701,455.638,0.34,85.5,9.39,7.77,37.82,2,0.58,639340,640137,2,,1.513935241
880,SMSSL_11/15/2021_10:30,0,0,0,70.49871102,0,0,7.833190113,0,7.833190113,0,0,0,7.833190113,5.222126742,36.5548872,0,334.2161115,7.833190113,13.05531685,0,0,15.66638022,0,23.49957034,0,0,0,96.60934472,0,0,0,0,0,0,0,0,0,31.33276045,0,0,0,0,0,0,0,0,0,0,0,5.222126742,0,0,11/15/2021,SMSSL,10:30,14.278,315.6,396.9,257.858,0.19,61.6,6.27,7.43,4.27,4.21,0.41,562751,563344,1,,1.126428605
881,SMSSL_11/22/2021_13:40,0,0.974893698,1.949787396,77.01660213,0,0,3.899574792,4.874468489,2.924681094,0,0,0,19.49787396,0,2.924681094,0,7.799149583,0,4.874468489,0,0,0,0,2.924681094,0,0,0.974893698,46.7948975,0.974893698,0.974893698,0,1.949787396,0.974893698,0,0,0,0.974893698,0.974893698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/22/2021,SMSSL,13:40,12.815,573,747,485.268,0.37,75.5,7.97,7.92,16.92,2.64,-0.06,6995,7535,1,,1.025752861
882,SMSSL_11/29/2021_10:30,0,0,62.17825947,3088.186887,0,0,207.2608649,145.0826054,0,0,0,0,0,0,103.6304325,0,20.72608649,0,0,0,0,0,0,20.72608649,0,0,0,1139.934757,0,0,41.45217298,62.17825947,0,62.17825947,20.72608649,0,0,41.45217298,0,0,0,0,0,0,0,0,0,0,0,20.72608649,20.72608649,0,11/29/2021,SMSSL,10:30,12.314,464,612,398.088,0.3,83.9,8.93,7.79,50.37,4.57,0.67,597121,597756,1,,1.206209383
883,SMSSL_11/8/2021_12:20,0,0,0,13.66339564,0,0,0,1.607458311,0,0,0,0,0,0,3.214916622,0,13524.08259,0,12.05593733,0,0,2.411187467,0,0,0,0.803729156,0,3.214916622,0,0,0,1.607458311,0.803729156,0,0.803729156,0,0.803729156,3.214916622,0,0,0,0,0,0,0,0,0,0,0,0.803729156,0,0,11/8/2021,SMSSL,12:20,14.101,590,624,527.569,0.43,53,5.32,7.65,10.9,1.3,-0.16,540647,541302,1,,1.24420023
884,SMSSL_12/14/2021_13:00,0,23.97279585,287.6735502,387438.7374,0,47.9455917,191.7823668,407.5375294,167.8095709,0,47.9455917,0,23.97279585,0,167.8095709,0,47.9455917,0,119.8639792,0,0,0,0,191.7823668,0,0,0,1054.803017,0,0,71.91838755,47.9455917,0,119.8639792,23.97279585,0,23.97279585,0,0,0,0,0,0,0,0,0,0,0,0,23.97279585,0,0,12/14/2021,SMSSL,13:00,9.382,280.2,399.2,259.51,0.19,85.2,9.68,7.72,313.33,6.83,1.43,8838,9387,1,,1.042848742
886,SMSSL_12/28/2021_12:30,0,47.34196015,23.67098007,2414.439968,0,23.67098007,47.34196015,23.67098007,378.7356812,0,0,0,142.0258804,0,94.6839203,0,0,0,142.0258804,0,0,0,0,47.34196015,0,0,0,1349.245864,0,0,0,0,0,0,0,0,23.67098007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/28/2021,SMSSL,12:30,9.187,417.4,598,388.702,0.29,82.1,9.43,7.82,76.33,5.3,0.41,56574,57130,1,,1.056145539
887,SMSSL_12/6/2021_10:25,0,0,261.7257196,5309.293169,0,74.77877703,972.1241014,0,0,0,0,0,37.38938851,0,186.9469426,0,37.38938851,0,0,0,0,0,0,0,0,0,0,6019.691551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/6/2021,SMSSL,10:25,11.96,429.6,572,371.807,0.28,73,7.85,7.77,38.63,4.48,0.5,611203,611731,2,,1.002958353
888,SMSSL_2/15/2022_10:10,0,8.971414397,62.79990078,1040.68407,0,26.91424319,44.85707199,152.5140448,906.1128542,0,0,0,35.88565759,53.82848639,206.3425312,8.971414397,179.428288,0,53.82848639,0,0,0,0,8.971414397,0,0,0,242.2281887,0,8.971414397,8.971414397,170.4568735,0,0,44.85707199,0,197.3711167,8.971414397,0,0,0,0,0,0,0,0,0,0,0,0,17.9428288,0,2/15/2022,SMSSL,10:10,13.476,717,920,597.652,0.46,91.8,9.54,8,50.71,2.83,0.53,687524,688013,1,,0.928876202
889,SMSSL_2/22/2022_10:00,0,0,103.7211771,2108.997269,0,11.52457524,69.14745143,23.04915048,46.09830095,0,0,0,46.09830095,0,69.14745143,0,299.6389562,0,11.52457524,0,0,0,0,0,0,0,0,311.1635314,34.57372571,0,0,0,0,0,0,34.57372571,92.1966019,0,0,0,0,0,0,0,11.52457524,0,0,0,0,0,0,0,2/22/2022,SMSSL,10:00,11.657,828,1111,721.798,0.55,89,9.63,8,24.25,4.36,0.49,717599,718170,2,,1.084638674
890,SMSSL_2/8/2022_10:00,0,0,0,228.8880856,0,0,8.803387907,17.60677581,704.2710326,0,0,0,8.803387907,17.60677581,17.60677581,0,897.9455666,8.803387907,52.82032744,0,0,0,0,8.803387907,0,8.803387907,0,17.60677581,0,26.41016372,0,8.803387907,0,0,0,0,52.82032744,88.03387907,35.21355163,0,0,0,0,0,0,0,0,0,0,8.803387907,0,0,2/8/2022,SMSSL,10:00,11.479,648,873,567.738,0.43,85.8,9.32,7.83,25.11,1.7,0.45,670449,671047,2,,1.135926317
891,SMSSL_3/1/2022_9:10,0,20.06259897,2.866085566,272.2781288,0,0,17.1965134,17.1965134,14.33042784,0,2.866085566,0,88.84865255,0,17.1965134,0,77.3843103,0,8.598256696,0,0,0,0,0,0,0,0,114.6434227,0,8.598256696,8.598256696,2.866085566,0,0,0,0,0,11.46434227,14.33042784,0,0,0,0,0,0,0,2.866085566,2.866085566,0,5.732171133,2.866085566,0,3/1/2022,SMSSL,9:10,12.389,727,957,622.108,0.48,97.8,10.41,7.95,17.31,2.3,-0.18,746604,747260,1,,1.246099772
892,SMSSL_3/15/2022_9:25,0,292.9689109,0,766.2263824,0,0,97.65630361,52.5841635,7.512023357,0,0,0,75.12023357,7.512023357,45.07214014,0,37.56011679,0,7.512023357,0,0,0,0,22.53607007,0,0,0,90.14428028,0,0,37.56011679,0,0,0,0,0,7.512023357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/15/2022,SMSSL,9:25,14.688,511,636,413.576,0.31,88.1,8.98,7.86,26.85,1.95,-0.28,812659,813243,1,,1.109332724
893,SMSSL_3/22/2022_9:20,0,302.3487887,0,1831.877955,0,0,160.0670058,213.4226744,106.7113372,0,0,0,409.0601259,17.78522287,142.2817829,0,213.4226744,0,0,0,0,0,0,53.3556686,0,0,0,106.7113372,0,0,88.92611434,17.78522287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/22/2022,SMSSL,9:20,15.084,483.3,597,387.971,0.29,90,9.04,7.95,27.77,3.09,-0.24,844711,845303,2,,1.124529063
894,SMSSL_3/29/2022_9:30,0,674.9264062,0,763791.7164,0,74.99182291,774.9155032,74.99182291,24.9972743,0,0,0,99.98909719,0,149.9836458,0,199.9781945,0,24.9972743,0,0,0,0,0,0,0,0,1549.831007,0,0,49.99454861,24.9972743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/29/2022,SMSSL,9:30,16.229,526,631,410.363,0.31,87.2,8.54,7.83,23.11,5.58,-0.13,878405,879107,2,,1.33347872
895,SMSSL_3/8/2022_9:25,0,66.8559176,19.10169074,1184.304826,0,0,105.0592991,19.10169074,47.75422686,0,0,0,105.0592991,9.550845371,66.8559176,0,200.5677528,0,0,0,0,0,0,0,0,0,0,362.9321241,0,0,9.550845371,0,0,0,0,0,0,19.10169074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/8/2022,SMSSL,9:25,11.53,493.1,664,431.285,0.33,94.2,10.23,7.98,26.06,3.32,-0.15,779905,780594,1,,1.308784669
896,SMSUT_1/10/2022_11:40,23.17088895,57.92722237,28.96361118,579.2722237,0,11.58544447,34.75633342,5.792722237,5.792722237,0,0,0,98.47627802,28.96361118,46.34177789,0,312.8070008,0,63.7199446,0,0,0,0,5.792722237,0,11.58544447,0,81.09811131,0,0,0,0,0,5.792722237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.792722237,0,0,1/10/2022,SMSUT,11:40,9.782,229.2,323.2,210.07,0.16,67.6,7.66,7.56,7.12,1.23,-0.04,91117,91685,1,,1.078940047
897,SMSUT_1/24/2022_12:50,1.96141057,25.4983374,1.96141057,162.7970773,0,1.96141057,49.03526424,1.96141057,0,0,0,0,47.07385367,1.96141057,5.884231709,0,182.411183,0,25.4983374,0,0,0,1.96141057,0,0,1.96141057,0,70.6107805,1.96141057,0,1.96141057,1.96141057,0,1.96141057,0,0,1.96141057,1.96141057,5.884231709,0,0,0,1.96141057,0,1.96141057,0,0,0,0,17.65269513,1.96141057,0,1/24/2022,SMSUT,12:50,10.419,287.1,397.9,258.681,0.19,85.5,9.55,7.55,2.46,1.97,0.16,110085,110756,1,,1.274592907
898,SMSUT_1/3/2022_12:00,4.485707199,22.428536,8.971414397,372.3136975,0,13.4571216,58.31419358,0,85.22843682,0,0,0,242.2281887,8.971414397,197.3711167,0,183.9139952,0,31.39995039,0,0,0,0,0,0,0,0,215.3139456,0,0,8.971414397,0,0,0,0,0,0,0,4.485707199,0,0,0,0,0,0,0,0,0,0,4.485707199,4.485707199,0,1/3/2022,SMSUT,12:00,7.065,175.8,267.4,173.833,0.13,74.5,9.01,7.53,10.9,1.69,0.04,69831,70483,1,,1.238501603
899,SMSUT_1/31/2022_11:15,0,70.24343238,19.15729974,108.5580319,0,12.77153316,178.8014643,0,0,0,0,0,172.4156977,0,6.385766581,0,453.3894271,0,44.70036606,0,0,6.385766581,0,6.385766581,0,0,0,587.4905254,38.31459948,6.385766581,12.77153316,19.15729974,0,0,6.385766581,0,19.15729974,19.15729974,76.62919897,0,0,0,0,0,25.54306632,0,0,0,0,19.15729974,0,0,1/31/2022,SMSUT,11:15,10.367,299.8,416,270.414,0.2,79.6,8.9,7.58,1.73,3.23,0.45,638720,639178,1,,0.86999039
900,SMSUT_11/15/2021_10:20,0,78.33967213,6.026128627,253.0974023,0,24.10451451,186.8099874,0,0,0,0,0,222.9667592,18.07838588,253.0974023,6.026128627,735.1876927,6.026128627,96.41805801,36.15677176,0,0,0,36.15677176,0,30.13064314,0,295.2803027,0,0,12.05225726,12.05225726,0,0,0,0,36.15677176,6.026128627,6.026128627,0,0,0,0,12.05225726,0,0,0,0,0,6.026128627,30.13064314,0,11/15/2021,SMSUT,10:20,14.376,290.8,364.8,237.14,0.18,49.1,5,7.37,3.37,2.99,0.25,562016,562744,1,,1.38286682
901,SMSUT_11/22/2021_13:00,6.480091049,32.40045525,12.9601821,171.7224128,0,0,61.56086497,0,0,0,0,0,116.6416389,0,152.2821396,0,301.3242338,0,51.8407284,0,0,3.240045525,0,0,0,38.8805463,0,58.32081945,0,0,0,3.240045525,0,0,0,0,0,0,0,3.240045525,0,0,0,0,0,0,0,0,0,6.480091049,9.720136574,0,11/22/2021,SMSUT,13:00,13.663,270.9,345.8,224.699,0.17,68.7,7.09,7.45,2.38,1.21,-0.23,6317,6994,1,,1.285990161
902,SMSUT_11/29/2021_10:15,0,58.41573423,0,105.1483216,0,0,46.73258738,0,0,0,0,0,40.89101396,23.36629369,87.62360134,0,776.929265,0,17.52472027,17.52472027,0,5.841573423,0,5.841573423,0,17.52472027,0,52.57416081,0,0,5.841573423,11.68314685,0,0,0,5.841573423,5.841573423,11.68314685,5.841573423,0,0,0,0,11.68314685,0,0,0,0,0,11.68314685,5.841573423,0,11/29/2021,SMSUT,10:15,11.694,302.6,405.8,26.389,0.2,67.5,7.3,7.55,1.89,1.6,0.17,596356,597107,1,,1.426556294
903,SMSUT_11/8/2021_12:10,0,8.560042225,4.280021113,303.881499,0,0,111.2805489,0,0,0,0,0,171.2008445,0,124.1206123,0,402.3219846,0,149.8007389,0,0,0,0,4.280021113,0,0,4.280021113,231.1211401,0,12.84006334,17.12008445,0,0,0,0,0,0,0,0,4.280021113,0,0,0,0,0,0,0,0,0,4.280021113,8.560042225,0,11/8/2021,SMSUT,12:10,14.749,314.4,390.7,254.001,0.19,48.9,4.92,7.35,1.32,2.85,-0.14,540038,540653,1,,1.168218536
904,SMSUT_12/14/2021_12:50,0,94.60829416,21.02406537,168.192523,0,10.51203268,73.58422879,0,0,0,0,0,220.7526864,42.04813074,567.649765,0,1145.811563,0,63.07219611,0,0,10.51203268,0,0,0,0,0,94.60829416,0,31.53609805,0,0,0,0,0,0,10.51203268,10.51203268,63.07219611,0,0,0,0,0,0,0,0,0,0,0,0,0,12/14/2021,SMSUT,12:50,10.005,309.9,434.3,282.286,0.21,73.6,8.29,7.7,11.83,1.67,-0.09,8211,8837,1,,1.189113502
905,SMSUT_12/20/2021_12:10,0,59.91380086,19.97126695,539.2242077,0,0,79.88506781,0,89.87070129,0,0,0,1048.491515,39.9425339,89.87070129,0,359.4828051,0,129.8132352,0,0,0,29.95690043,29.95690043,0,0,0,639.0805425,0,0,9.985633476,9.985633476,0,0,9.985633476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/20/2021,SMSUT,12:10,7.433,150.7,226.7,147.366,0.11,71,8.57,7.43,23.25,3.23,0.19,20701,21360,1,,1.251798399
906,SMSUT_12/28/2021_12:20,0,80.68085776,20.17021444,477.3617417,0,6.723404813,174.8085251,6.723404813,94.12766738,0,0,0,605.1064332,6.723404813,275.6595973,0,127.7446914,0,20.17021444,0,0,0,0,13.44680963,0,0,0,652.1702669,0,0,13.44680963,0,0,0,0,0,0,0,6.723404813,0,0,0,0,0,0,0,0,0,0,0,6.723404813,0,12/28/2021,SMSUT,12:20,8.151,174.8,256.2,166.401,0.12,69.1,8.15,7.47,166.553,4.62,0.82,57130,57913,1,,1.487341649
907,SMSUT_12/6/2021_10:15,0,56.58525636,6.657088984,106.5134237,0,19.97126695,46.59962289,0,0,0,0,0,36.61398941,6.657088984,326.1973602,0,292.9119153,0,9.985633476,33.28544492,0,0,0,0,0,3.328544492,0,86.54215677,0,0,3.328544492,6.657088984,0,0,0,0,6.657088984,3.328544492,0,0,0,0,0,6.657088984,3.328544492,0,0,0,0,19.97126695,13.31417797,0,12/6/2021,SMSUT,10:15,11.343,348,470.7,305.979,0.23,64.8,7.07,7.61,1.39,1.88,0.17,610546,611205,1,,1.251798399
908,SMSUT_2/15/2022_10:00,0,153.0356386,21.86223409,699.5914908,0,0,415.3824477,0,0,0,0,0,196.7601068,0,0,0,1923.8766,0,109.3111704,0,0,0,0,43.72446818,0,0,0,3432.370752,21.86223409,0,87.44893636,21.86223409,0,21.86223409,0,0,0,0,0,0,0,0,0,0,43.72446818,0,0,0,0,43.72446818,0,0,2/15/2022,SMSUT,10:00,12.548,330.9,434.1,282.184,0.21,69.7,7.39,7.57,5.51,2.91,0.32,686705,687307,1,,1.143524486
909,SMSUT_2/22/2022_9:40,0,107.4372647,0,250.6869509,0,35.81242156,644.623588,0,17.90621078,0,0,0,107.4372647,53.71863233,35.81242156,17.90621078,5031.645229,0,465.5614802,53.71863233,0,0,0,35.81242156,0,0,0,1199.716122,0,0,35.81242156,53.71863233,0,0,17.90621078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/22/2022,SMSUT,9:40,11.802,323.3,432.2,280.939,0.21,73.6,7.96,7.63,3.71,3.67,0.39,716713,717448,1,,1.396163617
910,SMSUT_2/8/2022_9:55,0,39.58215014,0,277.075051,0,118.7464504,158.3286006,0,79.16430028,0,0,0,197.9107507,0,0,0,3839.468564,0,118.7464504,0,0,0,0,0,0,0,0,2810.33266,0,0,39.58215014,79.16430028,0,0,79.16430028,0,39.58215014,0,0,0,0,0,0,0,0,0,0,0,0,39.58215014,0,0,2/8/2022,SMSUT,9:55,10.066,300.9,421.1,273.7,0.2,78.2,8.8,7.61,2.64,4.1,1.54,669701,670366,1,,1.263195653
911,SMSUT_3/1/2022_9:05,0,212.2752407,21.22752407,509.4605776,0,42.45504813,424.5504813,0,0,0,0,0,63.6825722,127.3651444,21.22752407,0,430324.3679,0,445.7780054,0,0,0,0,0,0,21.22752407,0,827.8734386,0,21.22752407,84.91009627,42.45504813,0,0,0,0,21.22752407,21.22752407,21.22752407,0,0,0,0,0,0,0,21.22752407,0,0,0,0,0,3/1/2022,SMSUT,9:05,12.014,316.8,421.3,273.87,0.2,77.2,8.3,7.57,5.22,2.19,-0.27,745851,746471,1,,1.177716248
912,SMSUT_3/15/2022_9:20,0,144.428696,18.053587,649.9291319,0,72.21434799,667.9827189,0,18.053587,0,0,0,108.321522,108.321522,18.053587,0,364754.6717,0,884.6257629,0,0,0,0,18.053587,0,0,0,54.16076099,0,0,36.107174,0,0,0,0,0,54.16076099,0,18.053587,0,0,0,0,0,0,0,0,0,0,18.053587,18.053587,0,3/15/2022,SMSUT,9:20,14.845,362.3,449.5,292.175,0.22,71.1,7.18,7.53,4.48,2.57,-0.25,811854,812583,1,,1.384766363
913,SMSUT_3/22/2022_9:10,0,130.2084049,20.03206228,410.6572768,0,20.03206228,240.3847474,0,0,0,0,0,50.08015571,100.1603114,30.04809343,10.01603114,152073.4008,20.03206228,620.9939307,0,0,0,0,0,0,0,0,130.2084049,0,0,40.06412457,40.06412457,0,0,0,0,0,20.03206228,20.03206228,0,0,0,0,10.01603114,0,0,0,0,0,20.03206228,20.03206228,0,3/22/2022,SMSUT,9:10,15.539,369.3,450.6,292.851,0.22,79.6,7.85,7.63,-4.01,2.32,-0.41,843709,844585,1,,1.663999086
914,SMSUT_3/29/2022_9:20,0,76.29602853,0,2403.324899,0,114.4440428,267.0360999,0,38.14801427,0,0,0,305.1841141,228.8880856,419.6281569,0,1792.95667,0,495.9241855,0,0,0,0,38.14801427,0,0,0,6561.458454,0,0,152.5920571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.14801427,0,0,3/29/2022,SMSUT,9:20,16.435,351.5,420.2,273.08,0.2,52.2,5.08,7.46,9.33,2.18,-0.32,877592,878282,2,,1.310684212
915,SMSUT_3/8/2022_9:20,0,121.1884431,60.59422155,1757.232425,0,0,242.3768862,0,30.29711078,0,0,0,151.4855539,30.29711078,30.29711078,0,6029.125045,0,484.7537725,0,0,0,0,30.29711078,0,0,0,302.9711078,0,0,30.29711078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.29711078,0,0,3/8/2022,SMSUT,9:20,12.053,361,479.5,311.678,0.23,72.5,7.78,7.56,4.03,2.4,-0.21,779143,779867,1,,1.375268651
916,T6B2_1/10/2022_9:50,0,0,0,1273.239545,0,0,0,0,282.9421211,0,282.9421211,0,282.9421211,0,0,424.4131816,0,0,0,0,0,0,0,8912.676813,0,0,0,2856017.77,0,0,282.9421211,848.8263632,141.4710605,0,0,0,0,0,0,0,0,0,0,0,141.4710605,0,0,0,0,0,0,0,1/10/2022,T6B2,9:50,8.761,585,847,550.756,0.42,45.5,5.25,7.84,12.22,7.91,0.32,15,15,5,,0.353429174
917,T6B2_1/24/2022_10:40,0,0,424.4131816,8205.321511,0,0,424.4131816,0,7922.379389,0,0,0,5517.371361,141.4710605,12025.04014,990.2974237,282.9421211,0,0,0,0,0,282.9421211,8488.263632,0,0,0,13581.22181,0,0,0,282.9421211,0,0,141.4710605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/24/2022,T6B2,10:40,9.086,656,935,607.709,0.46,46.7,5.31,7.79,5.48,7.74,0.09,15,15,6,,0.353429174
918,T6B2_1/3/2022_10:00,0,0,0,330.0991413,0,0,15.71900673,0,141.4710605,0,15.71900673,0,377.2561613,15.71900673,0,78.59503363,0,0,0,0,0,0,15.71900673,503.0082153,0,0,0,1435223.909,0,0,0,0,0,0,15.71900673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/3/2022,T6B2,10:00,6.285,516,803,521.675,0.39,78.8,9.07,8.04,17.77,7.42,0.37,15,15,3,,0.353429174
919,T6B2_1/31/2022_9:20,0,0,0,7073.553026,0,0,707.3553026,0,14854.46136,0,1414.710605,0,707.3553026,0,353.6776513,4244.131816,0,0,0,0,0,0,0,12732.39545,0,0,0,33599.37687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/31/2022,T6B2,9:20,8.536,695,1013,658.707,0.5,45.3,5.26,7.67,101.07,6.58,1.08,15,15,7,,0.353429174
920,T6B2_11/22/2021_11:35,0,0,77.16603301,797.3823411,0,0,8.574003667,0,0,0,8.574003667,0,0,8.574003667,0,0,0,0,0,0,0,0,0,908.8443888,0,0,0,102.888044,0,17.14800734,0,694.4942973,17.14800734,17.14800734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/22/2021,T6B2,11:35,10.748,832,1139,740.984,0.57,7.1,0.74,7.63,7.92,9.72,0.18,15,15,3,,0.353429174
921,T6B2_11/29/2021_8:40,0,0,12.8610055,167.1930715,0,4.287001834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.5161246,0,0,0,270.0811155,0,0,0,407.2651741,60.01802567,0,21.43500917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/29/2021,T6B2,8:40,10.313,896,1245,809.072,0.62,12.6,1.38,7.61,45.76,77.42,3.6,15,15,1,,0.353429174
922,T6B2_12/14/2021_10:30,0,0,22.63536968,25.46479089,0,0,0,0,0,0,2.829421211,0,5.658842421,0,0,0,0,0,0,0,0,2.829421211,0,36.78247574,0,0,0,31.12363332,0,0,0,215.036012,0,0,5.658842421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/14/2021,T6B2,10:30,8.16,689,1017,661.685,0.51,75.9,8.91,8.29,10.33,51.38,1.89,15,15,2,,0.353429174
923,T6B2_12/20/2021_9:50,0,0,235.7851009,2782.26419,0,0,0,0,141.4710605,0,47.15702018,0,377.2561613,94.31404034,0,0,0,0,0,0,0,0,0,330.0991413,0,0,0,1428291.827,0,47.15702018,47.15702018,565.8842421,0,0,0,0,94.31404034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/20/2021,T6B2,9:50,6.608,620,955,621.066,0.47,62.3,7.66,8.02,7.07,62.58,2.23,15,15,2,,0.353429174
